x,y,amenity,classification,key_value,category,spatial_cluster
77.276622,28.629360499999997,hospital,activity,{'amenity': 'hospital'},commercial,50
77.27733549999999,28.626849600000003,clinic,activity,{'amenity': 'clinic'},commercial,50
77.26266650000001,28.7268885,,activity,{'shop': 'computer'},commercial,-1
77.26265169999999,28.7281033,bank,activity,{'amenity': 'bank'},commercial,-1
77.1608233,28.558874300000003,embassy,activity,{'amenity': 'embassy'},commercial,2
77.225769,28.616869899999998,bank,activity,{'amenity': 'bank'},commercial,-1
77.2251207,28.6454365,clinic,activity,{'amenity': 'clinic'},commercial,4
77.26317850000001,28.5760446,,activity,{'shop': 'supermarket'},commercial,29
77.26317850000001,28.5760446,,activity,{'shop': 'supermarket'},commercial,29
77.2152163,28.6413641,atm,activity,{'amenity': 'atm'},commercial,4
77.2370308,28.499764000000003,restaurant,activity,{'amenity': 'restaurant'},commercial,-1
77.2353368,28.500626899999997,,activity,{'shop': 'supermarket'},commercial,-1
77.226556,28.698851,bank,activity,{'amenity': 'bank'},commercial,12
77.2137407,28.640973,restaurant,activity,{'amenity': 'restaurant'},commercial,4
77.2163806,28.6318106,cafe,activity,{'amenity': 'cafe'},commercial,4
77.2314822,28.6563835,library,activity,{'amenity': 'library'},commercial,4
77.21901609999999,28.655835800000002,police,activity,{'amenity': 'police'},commercial,4
77.2231422,28.657401,fast_food,activity,{'amenity': 'fast_food'},commercial,4
77.2310844,28.6585978,police,activity,{'amenity': 'police'},commercial,4
77.2337052,28.6524641,police,activity,{'amenity': 'police'},commercial,4
77.23092390000001,28.6563695,library,activity,{'amenity': 'library'},commercial,4
77.2310003,28.656362400000003,bank,activity,{'amenity': 'bank'},commercial,4
77.18136070000001,28.5709641,fuel,activity,{'amenity': 'fuel'},commercial,7
77.2015521,28.544225399999995,fuel,activity,{'amenity': 'fuel'},commercial,5
77.2560882,28.5479594,fuel,activity,{'amenity': 'fuel'},commercial,9
77.26442159999999,28.555229600000004,,activity,{'shop': 'clothes'},commercial,9
77.2574979,28.5739842,fuel,activity,{'amenity': 'fuel'},commercial,29
77.2329064,28.656060999999998,bank,activity,{'amenity': 'bank'},commercial,4
77.2319328,28.656569399999995,atm,activity,{'amenity': 'atm'},commercial,4
77.2319301,28.6565435,atm,activity,{'amenity': 'atm'},commercial,4
77.2352453,28.6559387,atm,activity,{'amenity': 'atm'},commercial,4
77.23473840000001,28.6559206,police,activity,{'amenity': 'police'},commercial,4
77.2132453,28.6414451,restaurant,activity,{'amenity': 'restaurant'},commercial,4
77.2517872,28.550184299999998,restaurant,activity,{'amenity': 'restaurant'},commercial,9
77.2130306,28.6398522,post_office,activity,{'amenity': 'post_office'},commercial,4
77.2348625,28.656242300000002,bank,activity,{'amenity': 'bank'},commercial,4
77.2330386,28.656331800000004,bank,activity,{'amenity': 'bank'},commercial,4
77.2318832,28.6568076,,activity,{'shop': 'tea'},commercial,4
77.0731564,28.638615899999998,hospital,activity,{'amenity': 'hospital'},commercial,-1
77.23842900000001,28.6565963,,activity,{'shop': 'ticket'},commercial,4
77.2147522,28.641280199999997,atm,activity,{'amenity': 'atm'},commercial,4
77.21310129999999,28.640300899999996,restaurant,activity,{'amenity': 'restaurant'},commercial,4
77.2108939,28.6405917,fast_food,activity,{'amenity': 'fast_food'},commercial,4
77.2160786,28.6415015,bar,activity,{'amenity': 'bar'},commercial,4
77.2125772,28.6851152,cafe,activity,{'amenity': 'cafe'},commercial,32
77.21129509999999,28.6860602,library,activity,{'amenity': 'library'},commercial,32
77.2468884,28.527614,restaurant,activity,{'amenity': 'restaurant'},commercial,36
77.24701329999999,28.527612800000004,restaurant,activity,{'amenity': 'restaurant'},commercial,36
77.2467941,28.5276595,restaurant,activity,{'amenity': 'restaurant'},commercial,36
77.2543284,28.5246843,police,activity,{'amenity': 'police'},commercial,36
77.25567530000001,28.5239533,,activity,{'leisure': 'park'},commercial,36
77.2550186,28.524098600000002,,activity,{'leisure': 'playground'},commercial,36
77.2554862,28.5242932,community_centre,activity,{'amenity': 'community_centre'},commercial,36
77.2502591,28.5278854,cafe,activity,{'amenity': 'cafe'},commercial,36
77.25437629999999,28.524811199999995,fast_food,activity,{'amenity': 'fast_food'},commercial,36
77.254743,28.528019699999998,,activity,{'shop': 'books'},commercial,36
77.25617009999999,28.528061600000004,restaurant,activity,{'amenity': 'restaurant'},commercial,36
77.251861,28.528377600000002,,activity,{'leisure': 'pitch'},commercial,36
77.25085759999999,28.5256893,,activity,{'leisure': 'park'},commercial,36
77.2501007,28.525861600000002,,activity,{'leisure': 'park'},commercial,36
77.2427574,28.5323178,restaurant,activity,{'amenity': 'restaurant'},commercial,36
77.2428373,28.5323854,fast_food,activity,{'amenity': 'fast_food'},commercial,36
77.2429098,28.532446399999998,fast_food,activity,{'amenity': 'fast_food'},commercial,36
77.2442986,28.5336762,,activity,{'shop': 'clothes'},commercial,36
77.2428302,28.5341212,cafe,activity,{'amenity': 'cafe'},commercial,36
77.24330390000002,28.533583399999998,cafe,activity,{'amenity': 'cafe'},commercial,36
77.25066140000001,28.532158199999998,restaurant,activity,{'amenity': 'restaurant'},commercial,36
77.2515738,28.5290191,,activity,{'leisure': 'pitch'},commercial,36
77.2471116,28.527731899999996,restaurant,activity,{'amenity': 'restaurant'},commercial,36
77.2343195,28.5400024,cafe,activity,{'amenity': 'cafe'},commercial,5
77.2342222,28.5401044,,activity,{'shop': 'alcohol'},commercial,5
77.234181,28.540111199999995,,activity,{'shop': 'alcohol'},commercial,5
77.234394,28.5400918,restaurant,activity,{'amenity': 'restaurant'},commercial,5
77.2403199,28.5399337,restaurant,activity,{'amenity': 'restaurant'},commercial,5
77.2403533,28.5397945,fast_food,activity,{'amenity': 'fast_food'},commercial,5
77.2378353,28.6021939,,activity,{'shop': 'general'},commercial,6
77.23715190000001,28.602014,fuel,activity,{'amenity': 'fuel'},commercial,6
77.2386286,28.602032799999996,,activity,{'leisure': 'sports_centre'},commercial,6
77.2348035,28.604080800000002,taxi,activity,{'amenity': 'taxi'},commercial,6
77.23359570000001,28.6033233,taxi,activity,{'amenity': 'taxi'},commercial,6
77.2413829,28.601772999999998,bank,activity,{'amenity': 'bank'},commercial,6
77.24137990000001,28.601743300000003,atm,activity,{'amenity': 'atm'},commercial,6
77.24086379999999,28.6012973,atm,activity,{'amenity': 'atm'},commercial,6
77.2409575,28.6025805,restaurant,activity,{'amenity': 'restaurant'},commercial,6
77.24144129999999,28.602075699999997,,activity,{'shop': 'convenience'},commercial,6
77.22872559999999,28.6007521,taxi,activity,{'amenity': 'taxi'},commercial,6
77.2405933,28.606278600000003,fuel,activity,{'amenity': 'fuel'},commercial,6
77.2306045,28.601930100000004,taxi,activity,{'amenity': 'taxi'},commercial,6
77.2322767,28.6292249,doctors,activity,{'amenity': 'doctors'},commercial,4
77.23194050000001,28.6293653,doctors,activity,{'amenity': 'doctors'},commercial,4
77.2436003,28.5346066,restaurant,activity,{'amenity': 'restaurant'},commercial,36
77.26022840000002,28.5859568,fuel,activity,{'amenity': 'fuel'},commercial,9
77.1682187,28.5493233,,activity,{'building': 'commercial'},commercial,-1
77.2047845,28.693153499999998,restaurant,activity,{'amenity': 'restaurant'},commercial,32
77.2042864,28.6948692,restaurant,activity,{'amenity': 'restaurant'},commercial,32
77.18405959999998,28.594516700000003,embassy,activity,{'amenity': 'embassy'},commercial,7
77.13642879999999,28.7375082,marketplace,activity,{'amenity': 'marketplace'},commercial,42
77.13613509999999,28.7374777,marketplace,activity,{'amenity': 'marketplace'},commercial,42
77.2491757,28.530483299999997,,activity,{'shop': 'convenience'},commercial,36
77.2259246,28.5900739,restaurant,activity,{'amenity': 'restaurant'},commercial,6
77.21261750000001,28.5287087,restaurant,activity,{'amenity': 'restaurant'},commercial,5
77.2194556,28.5301461,,activity,{'shop': 'alcohol'},commercial,5
77.24279109999999,28.532346999999998,restaurant,activity,{'amenity': 'restaurant'},commercial,36
77.2428166,28.532363300000004,bar,activity,{'amenity': 'bar'},commercial,36
77.2433094,28.5327962,restaurant,activity,{'amenity': 'restaurant'},commercial,36
77.2433747,28.532850699999997,restaurant,activity,{'amenity': 'restaurant'},commercial,36
77.2438243,28.533241600000004,cafe,activity,{'amenity': 'cafe'},commercial,36
77.2439985,28.533415100000003,,activity,{'shop': 'convenience'},commercial,36
77.24297609999999,28.533316499999998,bar,activity,{'amenity': 'bar'},commercial,36
77.24169029999999,28.5332859,restaurant,activity,{'amenity': 'restaurant'},commercial,36
77.24213950000001,28.533592100000003,restaurant,activity,{'amenity': 'restaurant'},commercial,36
77.2433965,28.533517200000002,bar,activity,{'amenity': 'bar'},commercial,36
77.24305809999998,28.5325515,bank,activity,{'amenity': 'bank'},commercial,36
77.24342990000001,28.5344841,bar,activity,{'amenity': 'bar'},commercial,36
77.2427288,28.534083000000003,bar,activity,{'amenity': 'bar'},commercial,36
77.33629300000001,28.611517100000004,bank,activity,{'amenity': 'bank'},commercial,51
77.3363035,28.6116115,bank,activity,{'amenity': 'bank'},commercial,51
77.33587729999999,28.611712899999997,restaurant,activity,{'amenity': 'restaurant'},commercial,51
77.3360041,28.6114967,restaurant,activity,{'amenity': 'restaurant'},commercial,51
77.3357988,28.6116229,restaurant,activity,{'amenity': 'restaurant'},commercial,51
77.276507,28.630963,,activity,{'shop': 'supermarket'},commercial,50
77.23390690000001,28.662665899999997,cafe,activity,{'amenity': 'cafe'},commercial,4
77.211979,28.705554499999998,atm,activity,{'amenity': 'atm'},commercial,-1
77.2121825,28.7058631,restaurant,activity,{'amenity': 'restaurant'},commercial,-1
77.057587,28.5561723,bank,activity,{'amenity': 'bank'},commercial,43
77.2002206,28.5526424,school,activity,{'amenity': 'school'},commercial,8
77.1912868,28.543459600000002,fast_food,activity,{'amenity': 'fast_food'},commercial,5
77.19306359999999,28.543799800000002,bank,activity,{'amenity': 'bank'},commercial,5
77.1823822,28.5454462,,activity,{'shop': 'convenience'},commercial,5
77.18249909999999,28.545656,,activity,{'shop': 'dairy'},commercial,5
77.1824441,28.545559499999996,,activity,{'shop': 'greengrocer'},commercial,5
77.1909804,28.546104800000002,,activity,{'building': 'commercial'},commercial,5
77.19364959999999,28.5457505,,activity,{'building': 'commercial'},commercial,5
77.19327309999998,28.545980699999998,,activity,{'building': 'commercial'},commercial,5
77.1842648,28.5482353,restaurant,activity,{'amenity': 'restaurant'},commercial,5
77.18423809999999,28.5481648,restaurant,activity,{'amenity': 'restaurant'},commercial,5
77.19230429999999,28.545411199999997,cafe,activity,{'amenity': 'cafe'},commercial,5
77.19218590000001,28.544848499999997,,activity,{'building': 'commercial'},commercial,5
77.1925955,28.545077000000003,,activity,{'building': 'commercial'},commercial,5
77.1917382,28.544620799999997,fast_food,activity,{'amenity': 'fast_food'},commercial,5
77.19170550000001,28.5446928,fast_food,activity,{'amenity': 'fast_food'},commercial,5
77.1915579,28.5448909,fast_food,activity,{'amenity': 'fast_food'},commercial,5
77.19118909999999,28.544788800000003,cafe,activity,{'amenity': 'cafe'},commercial,5
77.19267640000001,28.545814,,activity,{'building': 'commercial'},commercial,5
77.18510440000001,28.549308500000002,fast_food,activity,{'amenity': 'fast_food'},commercial,5
77.1838762,28.5503435,fast_food,activity,{'amenity': 'fast_food'},commercial,5
77.1856646,28.548786600000003,fast_food,activity,{'amenity': 'fast_food'},commercial,5
77.1952895,28.5449109,,activity,{'leisure': 'park'},commercial,5
77.1048726,28.640606800000004,cafe,activity,{'amenity': 'cafe'},commercial,18
77.2197896,28.6310191,restaurant,activity,{'amenity': 'restaurant'},commercial,4
77.1375135,28.572105199999996,fuel,activity,{'amenity': 'fuel'},commercial,-1
77.1963725,28.5243533,,activity,{'building': 'industrial'},commercial,-1
76.9948628,28.6870339,fuel,activity,{'amenity': 'fuel'},commercial,-1
77.25791679999999,28.5359249,bank,activity,{'amenity': 'bank'},commercial,9
77.25786670000001,28.535949300000002,bank,activity,{'amenity': 'bank'},commercial,9
77.06432209999998,28.569687800000004,bank,activity,{'amenity': 'bank'},commercial,20
77.0641526,28.569567600000003,bank,activity,{'amenity': 'bank'},commercial,20
76.9634531,28.611214399999998,,activity,{'leisure': 'pitch'},commercial,-1
77.2217935,28.631949600000006,bank,activity,{'amenity': 'bank'},commercial,4
77.2223143,28.6322316,bank,activity,{'amenity': 'bank'},commercial,4
77.19164090000001,28.5843619,marketplace,activity,{'amenity': 'marketplace'},commercial,7
77.21972579999999,28.6301576,fast_food,activity,{'amenity': 'fast_food'},commercial,4
77.20623420000001,28.5734423,restaurant,activity,{'amenity': 'restaurant'},commercial,8
77.18582640000001,28.601751399999998,cafe,activity,{'amenity': 'cafe'},commercial,7
77.2684563,28.5527332,college,activity,{'amenity': 'college'},commercial,9
77.2164415,28.6491348,hospital,activity,{'amenity': 'hospital'},commercial,4
77.2094748,28.638130800000003,,activity,{'shop': 'bicycle'},commercial,4
77.1045409,28.699593,hospital,activity,{'amenity': 'hospital'},commercial,-1
77.194397,28.553793,cafe,activity,{'amenity': 'cafe'},commercial,37
77.22044629999999,28.6314049,restaurant,activity,{'amenity': 'restaurant'},commercial,4
77.2226886,28.6339963,,activity,{'shop': 'photo'},commercial,4
77.2228322,28.633891600000002,,activity,{'shop': 'photo'},commercial,4
77.2211054,28.633618900000002,fast_food,activity,{'amenity': 'fast_food'},commercial,4
77.2243993,28.629644800000005,bureau_de_change,activity,{'amenity': 'bureau_de_change'},commercial,4
77.1844678,28.493577399999996,pharmacy,activity,{'amenity': 'pharmacy'},commercial,45
77.1946069,28.5551279,,activity,{'shop': 'gift'},commercial,37
77.19461379999998,28.555100699999997,,activity,{'shop': 'jewelry'},commercial,37
77.19454509999998,28.555149100000005,,activity,{'shop': 'houseware'},commercial,37
77.24460699999999,28.5832011,kindergarten,activity,{'amenity': 'kindergarten'},commercial,9
77.257053,28.580375699999998,kindergarten,activity,{'amenity': 'kindergarten'},commercial,9
77.1468543,28.542394399999996,atm,activity,{'amenity': 'atm'},commercial,0
77.1454698,28.5387196,,activity,{'shop': 'dairy'},commercial,0
77.1471275,28.537211,pub,activity,{'amenity': 'pub'},commercial,0
77.14798929999999,28.538625300000003,school,activity,{'amenity': 'school'},commercial,0
77.15265649999999,28.535868100000005,atm,activity,{'amenity': 'atm'},commercial,0
77.1480219,28.536682399999997,atm,activity,{'amenity': 'atm'},commercial,0
77.1486561,28.536325199999997,,activity,{'shop': 'florist'},commercial,0
77.1521686,28.534096500000004,fast_food,activity,{'amenity': 'fast_food'},commercial,0
77.1519572,28.533267900000002,atm,activity,{'amenity': 'atm'},commercial,0
77.1524614,28.533839399999998,,activity,{'shop': 'stationery'},commercial,0
77.1527489,28.5338407,,activity,{'shop': 'clothes'},commercial,0
77.2107525,28.693372999999998,cafe,activity,{'amenity': 'cafe'},commercial,32
77.2097448,28.693800699999997,library,activity,{'amenity': 'library'},commercial,32
77.210527,28.693530600000003,fast_food,activity,{'amenity': 'fast_food'},commercial,32
77.2069984,28.6920932,marketplace,activity,{'amenity': 'marketplace'},commercial,32
77.2072566,28.678668300000002,marketplace,activity,{'amenity': 'marketplace'},commercial,32
77.20710109999999,28.678630600000005,fast_food,activity,{'amenity': 'fast_food'},commercial,32
77.2069718,28.6787262,,activity,{'shop': 'books'},commercial,32
77.2068704,28.678833,,activity,{'shop': 'clothes'},commercial,32
77.2066772,28.678911600000003,,activity,{'shop': 'gift'},commercial,32
77.207262,28.678574199999996,,activity,{'shop': 'books'},commercial,32
77.2073854,28.678508299999997,fast_food,activity,{'amenity': 'fast_food'},commercial,32
77.2075946,28.678423600000002,cafe,activity,{'amenity': 'cafe'},commercial,32
77.20662359999999,28.6787342,atm,activity,{'amenity': 'atm'},commercial,32
77.206806,28.678423600000002,,activity,{'shop': 'chocolate'},commercial,32
77.2109963,28.693130199999995,,activity,{'shop': 'stationery'},commercial,32
77.195299,28.5820097,police,activity,{'amenity': 'police'},commercial,7
77.1915395,28.5853563,fast_food,activity,{'amenity': 'fast_food'},commercial,7
77.1915598,28.5839783,fast_food,activity,{'amenity': 'fast_food'},commercial,7
77.1919623,28.5846352,,activity,{'shop': 'jewelry'},commercial,7
77.1918647,28.5845245,,activity,{'shop': 'beauty'},commercial,7
77.1920395,28.5845103,,activity,{'shop': 'convenience'},commercial,7
77.19162890000001,28.5846066,,activity,{'shop': 'jewelry'},commercial,7
77.19173459999999,28.584538800000004,,activity,{'shop': 'convenience'},commercial,7
77.1917997,28.5844032,,activity,{'shop': 'beauty'},commercial,7
77.1917428,28.584281800000003,fast_food,activity,{'amenity': 'fast_food'},commercial,7
77.1918851,28.584256800000002,,activity,{'shop': 'jewelry'},commercial,7
77.19196640000001,28.5843924,fast_food,activity,{'amenity': 'fast_food'},commercial,7
77.21875240000001,28.6341238,,activity,{'shop': 'clothes'},commercial,4
77.21906990000001,28.6342635,restaurant,activity,{'amenity': 'restaurant'},commercial,4
77.22010590000001,28.635221,restaurant,activity,{'amenity': 'restaurant'},commercial,4
77.21861009999999,28.633992300000003,,activity,{'shop': 'shoes'},commercial,4
77.21790240000001,28.632726300000005,post_office,activity,{'amenity': 'post_office'},commercial,4
77.2129328,28.6467075,pharmacy,activity,{'amenity': 'pharmacy'},commercial,4
77.2129317,28.646770500000002,fast_food,activity,{'amenity': 'fast_food'},commercial,4
77.21283309999998,28.646783399999997,,activity,{'shop': 'shoes'},commercial,4
77.212921,28.646712199999996,clinic,activity,{'amenity': 'clinic'},commercial,4
77.2132438,28.646701300000004,pharmacy,activity,{'amenity': 'pharmacy'},commercial,4
77.2128151,28.6466897,pharmacy,activity,{'amenity': 'pharmacy'},commercial,4
77.2262942,28.5996402,restaurant,activity,{'amenity': 'restaurant'},commercial,6
77.21477259999999,28.644730499999998,fast_food,activity,{'amenity': 'fast_food'},commercial,4
77.2166292,28.631686300000002,atm,activity,{'amenity': 'atm'},commercial,4
77.21644509999999,28.631122100000002,atm,activity,{'amenity': 'atm'},commercial,4
77.21294420000001,28.629472200000002,bank,activity,{'amenity': 'bank'},commercial,4
77.212627,28.6292658,fuel,activity,{'amenity': 'fuel'},commercial,4
77.207037,28.633453499999998,bank,activity,{'amenity': 'bank'},commercial,4
77.21631190000001,28.632130699999998,bank,activity,{'amenity': 'bank'},commercial,4
77.2162739,28.6322738,fast_food,activity,{'amenity': 'fast_food'},commercial,4
77.212874,28.6294413,atm,activity,{'amenity': 'atm'},commercial,4
77.2085663,28.6336968,,activity,{'shop': 'confectionery'},commercial,4
77.2101806,28.6289471,fuel,activity,{'amenity': 'fuel'},commercial,4
77.2076665,28.6333793,bank,activity,{'amenity': 'bank'},commercial,4
77.20804709999999,28.633427500000003,restaurant,activity,{'amenity': 'restaurant'},commercial,4
77.2047952,28.556772499999997,bank,activity,{'amenity': 'bank'},commercial,8
77.20206309999999,28.555922499999998,fast_food,activity,{'amenity': 'fast_food'},commercial,8
77.20578909999999,28.557637300000003,bank,activity,{'amenity': 'bank'},commercial,8
77.206402,28.557686999999998,fuel,activity,{'amenity': 'fuel'},commercial,8
77.2059386,28.5572521,bank,activity,{'amenity': 'bank'},commercial,8
77.2023928,28.557253600000003,restaurant,activity,{'amenity': 'restaurant'},commercial,8
77.20222690000001,28.556587899999997,fast_food,activity,{'amenity': 'fast_food'},commercial,8
77.2019329,28.554637699999997,bank,activity,{'amenity': 'bank'},commercial,8
77.2112304,28.645342,,activity,{'shop': 'alcohol'},commercial,4
77.18574709999999,28.5006053,cafe,activity,{'amenity': 'cafe'},commercial,45
77.2035198,28.519551,school,activity,{'amenity': 'school'},commercial,5
77.23648790000001,28.548633000000002,restaurant,activity,{'amenity': 'restaurant'},commercial,9
77.1133697,28.625488,school,activity,{'amenity': 'school'},commercial,52
77.0867027,28.632832099999998,restaurant,activity,{'amenity': 'restaurant'},commercial,17
77.1785622,28.645305,restaurant,activity,{'amenity': 'restaurant'},commercial,4
77.1980051,28.574605100000003,atm,activity,{'amenity': 'atm'},commercial,7
77.1910525,28.5795413,,activity,{'leisure': 'playground'},commercial,7
77.19576590000001,28.5745977,,activity,{'shop': 'cosmetics'},commercial,7
77.19688070000001,28.576436800000003,atm,activity,{'amenity': 'atm'},commercial,7
77.1967295,28.5773881,atm,activity,{'amenity': 'atm'},commercial,7
77.19505229999999,28.5696397,atm,activity,{'amenity': 'atm'},commercial,7
77.19735490000001,28.572686100000002,atm,activity,{'amenity': 'atm'},commercial,7
77.19801290000001,28.5750232,atm,activity,{'amenity': 'atm'},commercial,7
77.1957332,28.576546999999998,fast_food,activity,{'amenity': 'fast_food'},commercial,7
77.1954803,28.5764599,,activity,{'shop': 'cosmetics'},commercial,7
77.195264,28.5765364,fast_food,activity,{'amenity': 'fast_food'},commercial,7
77.18962409999999,28.583132799999998,theatre,activity,{'amenity': 'theatre'},commercial,7
77.19385159999999,28.5696026,fast_food,activity,{'amenity': 'fast_food'},commercial,7
77.18892650000001,28.568337699999997,fast_food,activity,{'amenity': 'fast_food'},commercial,7
77.1957209,28.576422100000002,fast_food,activity,{'amenity': 'fast_food'},commercial,7
77.1966346,28.577043699999997,atm,activity,{'amenity': 'atm'},commercial,7
77.1947154,28.569746399999996,,activity,{'shop': 'computer'},commercial,7
77.1957107,28.576444800000004,restaurant,activity,{'amenity': 'restaurant'},commercial,7
77.193599,28.5698844,,activity,{'shop': 'photo'},commercial,7
77.19637309999999,28.5697717,fuel,activity,{'amenity': 'fuel'},commercial,7
77.21055150000001,28.6410445,restaurant,activity,{'amenity': 'restaurant'},commercial,4
77.0502838,28.515795500000003,school,activity,{'amenity': 'school'},commercial,-1
77.2174792,28.6301669,,activity,{'shop': 'clothes'},commercial,4
77.21267950000001,28.6410765,restaurant,activity,{'amenity': 'restaurant'},commercial,4
77.2607687,28.535899800000003,bank,activity,{'amenity': 'bank'},commercial,9
77.2610083,28.5374894,bank,activity,{'amenity': 'bank'},commercial,9
77.2175752,28.5692131,school,activity,{'amenity': 'school'},commercial,9
77.2621625,28.540288099999998,bank,activity,{'amenity': 'bank'},commercial,9
77.06430970000001,28.602378,atm,activity,{'amenity': 'atm'},commercial,-1
77.19937490000001,28.572508000000003,community_centre,activity,{'amenity': 'community_centre'},commercial,7
77.1965682,28.5704357,community_centre,activity,{'amenity': 'community_centre'},commercial,7
77.2659895,28.544204999999998,hospital,activity,{'amenity': 'hospital'},commercial,9
77.2401446,28.5414989,restaurant,activity,{'amenity': 'restaurant'},commercial,5
77.24006130000001,28.5414082,cinema,activity,{'amenity': 'cinema'},commercial,5
77.2156818,28.5412792,cafe,activity,"{'amenity': 'cafe', 'shop': 'bakery'}",commercial,5
77.2158236,28.7133403,fast_food,activity,{'amenity': 'fast_food'},commercial,49
77.2400915,28.5415809,,activity,{'leisure': 'fitness_centre'},commercial,5
77.2402041,28.538842100000004,,activity,{'shop': 'bakery'},commercial,5
77.2161209,28.713922399999998,bank,activity,{'amenity': 'bank'},commercial,49
77.2164605,28.714491,school,activity,{'amenity': 'school'},commercial,49
77.2161437,28.7150797,restaurant,activity,{'amenity': 'restaurant'},commercial,49
77.2311301,28.5607706,atm,activity,{'amenity': 'atm'},commercial,9
77.2686215,28.554429,,activity,{'shop': 'electronics'},commercial,9
77.2204652,28.6302749,cafe,activity,{'amenity': 'cafe'},commercial,4
77.22013199999999,28.630211600000003,fast_food,activity,{'amenity': 'fast_food'},commercial,4
77.28012530000001,28.6606067,,activity,{'shop': 'jewelry'},commercial,30
77.2104527,28.640913399999995,cafe,activity,{'amenity': 'cafe'},commercial,4
77.2104056,28.6384132,bar,activity,{'amenity': 'bar'},commercial,4
77.19670409999999,28.722992200000004,,activity,{'leisure': 'park'},commercial,-1
77.10812659999999,28.6939915,school,activity,{'amenity': 'school'},commercial,-1
77.11599609999999,28.714055100000003,,activity,{'shop': 'travel_agency'},commercial,48
77.253564,28.5666771,,activity,{'shop': 'car'},commercial,9
77.0406957,28.6216001,clinic,activity,{'amenity': 'clinic'},commercial,-1
77.20513829999999,28.5600369,bank,activity,{'amenity': 'bank'},commercial,8
77.1403379,28.695790000000002,,activity,{'shop': 'supermarket'},commercial,-1
77.2507151,28.592240999999998,fountain,activity,{'amenity': 'fountain'},commercial,9
77.25188,28.593294699999998,fountain,activity,{'amenity': 'fountain'},commercial,9
77.16484820000001,28.514264100000002,dentist,activity,{'amenity': 'dentist'},commercial,1
77.2108385,28.640793100000003,,activity,{'shop': 'mobile_phone'},commercial,4
77.2254277,28.53312,hospital,activity,{'amenity': 'hospital'},commercial,5
77.1370459,28.697473,school,activity,{'amenity': 'school'},commercial,-1
77.1351273,28.689690399999996,fuel,activity,{'amenity': 'fuel'},commercial,53
77.202219,28.5565239,cafe,activity,{'amenity': 'cafe'},commercial,8
77.2128901,28.6409875,cafe,activity,{'amenity': 'cafe'},commercial,4
77.2202933,28.626974100000005,cafe,activity,{'amenity': 'cafe'},commercial,4
77.2212499,28.633597100000003,restaurant,activity,{'amenity': 'restaurant'},commercial,4
77.2206535,28.630315600000003,restaurant,activity,{'amenity': 'restaurant'},commercial,4
77.0512991,28.803269099999998,school,activity,{'amenity': 'school'},commercial,-1
77.2144269,28.641117100000002,restaurant,activity,{'amenity': 'restaurant'},commercial,4
77.2215631,28.631641100000003,bank,activity,{'amenity': 'bank'},commercial,4
77.2284238,28.555268199999997,fuel,activity,{'amenity': 'fuel'},commercial,9
77.2200849,28.6345271,,activity,{'shop': 'books'},commercial,4
77.08825999999999,28.65141,,activity,{'shop': 'ticket'},commercial,-1
77.1295344,28.6849512,clinic,activity,{'amenity': 'clinic'},commercial,53
77.2126817,28.641034299999998,bar,activity,{'amenity': 'bar'},commercial,4
77.2103053,28.640866100000004,restaurant,activity,{'amenity': 'restaurant'},commercial,4
77.2147985,28.6444721,atm,activity,{'amenity': 'atm'},commercial,4
77.26449179999999,28.536833500000004,,activity,{'shop': 'hairdresser'},commercial,9
77.1332391,28.6892728,fast_food,activity,{'amenity': 'fast_food'},commercial,53
77.134831,28.688739899999998,restaurant,activity,{'amenity': 'restaurant'},commercial,53
77.1288564,28.685162199999997,,activity,{'shop': 'beverages'},commercial,53
77.1314226,28.6852169,,activity,{'shop': 'convenience'},commercial,53
77.13007809999999,28.6846669,,activity,{'shop': 'sports'},commercial,53
77.13019609999999,28.684711600000004,pharmacy,activity,{'amenity': 'pharmacy'},commercial,53
77.1328985,28.6837456,,activity,{'shop': 'convenience'},commercial,53
77.1284111,28.6843068,,activity,{'shop': 'convenience'},commercial,53
77.128328,28.684308,,activity,{'shop': 'convenience'},commercial,53
77.1300888,28.684748,,activity,{'shop': 'sports'},commercial,53
77.1297804,28.6847739,,activity,{'shop': 'confectionery'},commercial,53
77.12973609999999,28.6847869,,activity,{'shop': 'electronics'},commercial,53
77.1324834,28.684994500000002,,activity,{'shop': 'convenience'},commercial,53
77.1325109,28.685098600000003,,activity,{'shop': 'hairdresser'},commercial,53
77.1287772,28.6851022,pharmacy,activity,{'amenity': 'pharmacy'},commercial,53
77.1316204,28.6851939,,activity,{'shop': 'stationery'},commercial,53
77.13179740000001,28.6856563,pharmacy,activity,{'amenity': 'pharmacy'},commercial,53
77.13234859999999,28.6866104,,activity,{'shop': 'convenience'},commercial,53
77.13231640000001,28.6866716,,activity,{'shop': 'convenience'},commercial,53
77.1358422,28.683678600000004,restaurant,activity,{'amenity': 'restaurant'},commercial,53
77.2620577,28.539982399999996,bank,activity,{'amenity': 'bank'},commercial,9
77.26207609999999,28.5387124,bank,activity,{'amenity': 'bank'},commercial,9
77.05144240000001,28.5829447,atm,activity,{'amenity': 'atm'},commercial,-1
77.0837828,28.605016,,activity,{'shop': 'electronics'},commercial,-1
77.2044712,28.69823,,activity,{'shop': 'hifi'},commercial,32
77.2056247,28.692964399999997,,activity,{'shop': 'hifi'},commercial,32
77.20734859999999,28.560184600000003,,activity,{'shop': 'bicycle'},commercial,8
